
6920, [ 7006.09271638 -4579.47211472]
6930, [ 7043.60350082 -4521.56496396]
6940, [ 7080.63567937 -4463.35057732]
6950, [ 7117.18673572 -4404.83291043]
6960, [ 7153.25418628 -4346.0159395 ]
6970, [ 7188.8355803  -4286.90366109]
6980, [ 7223.92850004 -4227.50009181]
6990, [ 7258.53056099 -4167.80926808]
7000, [ 7292.63941197 -4107.83524584]
7010, [ 7326.25273532 -4047.58210025]
7020, [ 7359.36824703 -3987.05392546]
7030, [ 7391.98369696 -3926.25483431]
7040, [ 7424.0968689  -3865.18895802]
7050, [ 7455.70558081 -3803.86044596]
7060, [ 7486.80768489 -3742.27346535]
7070, [ 7517.4010678  -3680.43220096]
7080, [ 7547.48365074 -3618.34085484]
7090, [ 7577.05338963 -3556.00364604]
7100, [ 7606.10827524 -3493.42481031]
7110, [ 7634.64633332 -3430.60859981]
7120, [ 7662.66562473 -3367.55928286]
7130, [ 7690.16424559 -3304.28114359]
7140, [ 7717.1403274  -3240.77848168]
7150, [ 7743.59203715 -3177.05561207]
7160, [ 7769.51757748 -3113.11686468]
7170, [ 7794.91518678 -3048.96658408]
7180, [ 7819.78313931 -2984.60912922]
7190, [ 7844.1197453  -2920.04887312]
7200, [ 7867.92335112 -2855.29020258]
7210, [ 7891.19233932 -2790.3375179 ]
7220, [ 7913.92512882 -2725.19523255]
7230, [ 7936.12017492 -2659.86777287]
7240, [ 7957.77596952 -2594.35957781]
7250, [ 7978.8910411  -2528.67509859]
7260, [ 7999.46395493 -2462.81879839]
7270, [ 8019.4933131  -2396.79515209]
7280, [ 8038.97775463 -2330.60864593]
7290, [ 8057.91595558 -2264.26377722]
7300, [ 8076.3066291  -2197.76505402]
7310, [ 8094.14852558 -2131.11699487]
7320, [ 8111.44043267 -2064.32412842]
7330, [ 8128.18117541 -1997.39099319]
7340, [ 8144.36961628 -1930.32213721]
7350, [ 8160.00465529 -1863.12211776]
7360, [ 8175.08523005 -1795.795501  ]
7370, [ 8189.61031586 -1728.34686172]
7380, [ 8203.57892574 -1660.78078297]
7390, [ 8216.99011056 -1593.10185581]
7400, [ 8229.84295902 -1525.31467896]
7410, [ 8242.1365978  -1457.42385848]
7420, [ 8253.87019154 -1389.4340075 ]
7430, [ 8265.04294297 -1321.34974584]
7440, [ 8275.65409291 -1253.17569978]
7450, [ 8285.70292034 -1184.91650167]
7460, [ 8295.18874245 -1116.57678966]
7470, [ 8304.11091469 -1048.16120736]
7480, [8312.4688308  -979.67440354]
7490, [8320.26192288 -911.12103181]
7500, [8327.4896614  -842.50575031]
7510, [8334.15155523 -773.83322138]
7520, [8340.2471517  -705.10811124]
7530, [8345.77603663 -636.33508971]
7540, [8350.73783433 -567.51882984]
7550, [8355.13220766 -498.66400762]
7560, [8358.95885802 -429.77530168]
7570, [8362.21752539 -360.85739293]
7580, [8364.90798835 -291.91496428]
7590, [8367.03006409 -222.9527003 ]
7600, [8368.58360841 -153.9752869 ]
7610, [8369.56851576  -84.98741103]
7620, [8369.9847192   -15.99376035]
